,SRC_UID,EOM,WEIGHTED,COUNTRY,PSU
469,187875659113037,30.06.2011,0.364,U.S.A.,US
470,186759829869822,30.06.2011,0.384,U.S.A.,US
471,117163705630,30.06.2011,0.40700000000000003,U.S.A.,US
472,92221420384,30.06.2011,0.363,U.S.A.,US
473,186759829869822,31.12.2010,0.408,U.S.A.,US
474,117163705630,31.12.2010,0.425,U.S.A.,US
475,92221420384,31.12.2010,0.37200000000000005,U.S.A.,US
476,63446153971,31.12.2010,0.2,INDIA,Emerging Asia (ex-China)
477,206670693,30.04.2010,0.115,RUSSIA,World
478,206670716,30.06.2010,0.32,UNITED KINGDOM,UK
479,206670770,30.06.2010,0.225,CHINA,China
480,206670727,30.06.2010,0.345,UNITED KINGDOM,UK
481,206670715,30.06.2010,0.193,CHINA,China
482,108392384369,30.06.2010,0.08900000000000001,RUSSIA,World
483,1134069654772,31.07.2010,0.45399999999999996,U.S.A.,US
484,159639695489,31.07.2010,0.225,U.S.A.,US
485,269286596864,28.02.2010,0.905,U.S.A.,US
486,269297001426,28.02.2010,0.902,U.S.A.,US
487,117163705630,30.06.2010,0.418,U.S.A.,US
488,92221420384,30.06.2010,0.402,U.S.A.,US
489,92221420384,31.10.2019,0.6245,U.S.A.,US
490,275505523,31.10.2019,0.2552,UNITED KINGDOM,UK
491,269287883541,28.02.2010,1.0,JAPAN,Japan
492,195257191859232,31.10.2019,0.9895,JAPAN,Japan
493,28283084613,31.10.2019,0.6503,CHINA,China
494,206670770,31.10.2019,0.4144,CHINA,China
495,206670716,30.04.2010,0.32,UNITED KINGDOM,UK
496,638750702637,28.02.2010,0.91,RUSSIA,World
497,206670764,31.10.2019,0.6924,RUSSIA,World
498,1320217138160,28.02.2010,0.976,U.S.A.,US
499,206670715,31.10.2019,0.3413,CHINA,China
500,52079200642,28.02.2010,0.491,U.S.A.,US
501,638750702637,31.10.2019,0.9975,RUSSIA,World
502,189669356346606,31.10.2019,0.2411,CHINA,China
503,269286596864,31.03.2010,0.9009999999999999,U.S.A.,US
504,206670742,31.12.2010,0.8440000000000001,U.S.A.,US
505,269289662016,31.01.2011,0.374,UNITED KINGDOM,UK
506,880930580959,31.05.2019,0.303,GERMANY,Eurozone
507,455157311,31.05.2019,0.1856,FRANCE,Eurozone
508,880923451687,31.05.2019,0.3596,GERMANY,Eurozone
509,23847120402,31.01.2011,0.29,U.S.A.,US
510,206670694,31.01.2011,0.45399999999999996,U.S.A.,US
511,206670805,31.01.2011,0.22,FRANCE,Eurozone
512,1477794168859,31.01.2011,0.16699999999999998,CHINA,China
513,206670764,31.01.2011,0.662,RUSSIA,World
514,437983596250,31.07.2010,0.968,SWITZERLAND,Switzerland
515,613346505712,31.07.2010,0.657,AUSTRALIA,Australia
516,108202450315,31.05.2019,0.1527,U.S.A.,US
517,108392384369,31.03.2011,0.076,PHILIPPINES,Emerging Asia (ex-China)
518,656760542396,31.07.2010,0.39899999999999997,U.S.A.,US
519,181703187068,31.07.2010,0.122,SOUTH AFRICA,EMEA
520,206670707,31.07.2010,0.861,U.S.A.,US
521,117163705630,31.07.2010,0.439,U.S.A.,US
522,27160283895,31.07.2010,0.25,ITALY,Eurozone
523,189669305873243,30.09.2019,0.1003,U.S.A.,US
524,206670707,30.09.2019,0.8746,U.S.A.,US
525,23847120402,30.09.2019,0.3583,U.S.A.,US
526,269286596864,31.05.2010,0.9009999999999999,U.S.A.,US
527,269297001426,31.05.2010,0.9009999999999999,U.S.A.,US
528,63446153971,30.06.2010,0.205,INDIA,Emerging Asia (ex-China)
529,275505523,31.05.2010,0.28800000000000003,UNITED KINGDOM,UK
530,206670688,31.12.2019,0.1631,FRANCE,Eurozone
531,269297001426,31.03.2010,0.904,U.S.A.,US
532,185750564133580,31.10.2019,0.8505,U.S.A.,US
533,108392384369,31.01.2010,0.10800000000000001,RUSSIA,World
534,413976258580,31.03.2010,0.509,U.S.A.,US
535,613346505712,31.03.2010,0.68,AUSTRALIA,Australia
536,324918516,31.10.2019,0.1889,ITALY,Eurozone
537,189669225079108,31.10.2019,0.1702,U.S.A.,US
538,195788173009015,31.10.2019,0.1736,FRANCE,Eurozone
539,438677131,31.03.2010,0.499,U.S.A.,US
540,1477794168859,28.02.2010,0.17,CHINA,China
541,206670764,28.02.2010,0.644,RUSSIA,World
542,82962213758,28.02.2010,0.18,BRAZIL,Latin America
543,757832579735,31.05.2019,0.3607,GERMANY,Eurozone
544,206670688,31.05.2019,0.2424,FRANCE,Eurozone
545,108207596093,31.05.2019,0.1431,U.S.A.,US
546,438677131,31.07.2010,0.449,U.S.A.,US
547,1521081543045,31.05.2011,0.306,KUWAIT,EMEA
548,206670690,31.05.2019,0.21,FRANCE,Eurozone
549,218465821,31.05.2019,0.1692,FRANCE,Eurozone
550,28283084613,31.07.2010,0.494,CHINA,China
551,218467165,31.05.2019,0.2151,FRANCE,Eurozone
552,1461078666,31.05.2011,0.298,UNITED KINGDOM,UK
553,186494805556422,30.11.2010,0.201,GERMANY,Eurozone
554,269297001426,30.04.2011,0.89,U.S.A.,US
555,269286596864,31.08.2010,0.8959999999999999,U.S.A.,US
556,269297001426,31.08.2010,0.897,U.S.A.,US
557,186494805556422,28.02.2011,0.185,FRANCE,Eurozone
558,275505523,31.08.2010,0.298,UNITED KINGDOM,UK
559,206670689,31.05.2019,0.2729,FRANCE,Eurozone
560,880886802006,31.07.2010,0.309,U.S.A.,US
561,301519260,30.09.2019,0.2004,JAPAN,Japan
562,955744138585,30.09.2019,0.3833,U.S.A.,US
563,438684047,30.09.2019,0.2187,U.S.A.,US
564,1489765858,31.01.2010,0.675,AUSTRALIA,Australia
565,269289662016,30.06.2010,0.369,UNITED KINGDOM,UK
566,1477794168859,31.01.2010,0.166,CHINA,China
567,206670764,31.01.2010,0.616,RUSSIA,World
568,82962213758,31.01.2010,0.17300000000000001,BRAZIL,Latin America
569,206670698,30.09.2019,0.1464,FRANCE,Eurozone
570,880886802006,31.01.2010,0.27699999999999997,U.S.A.,US
571,168413682951,30.09.2019,0.2366,ITALY,Eurozone
572,218467165,31.12.2019,0.1756,FRANCE,Eurozone
573,269289662016,31.01.2010,0.36200000000000004,UNITED KINGDOM,UK
574,108193333943,31.12.2019,0.1938,SWITZERLAND,Switzerland
575,206670722,31.10.2019,0.2045,U.S.A.,US
576,880886802006,28.02.2010,0.28300000000000003,U.S.A.,US
577,27160283895,31.10.2019,0.2328,ITALY,Eurozone
578,206670693,28.02.2010,0.11800000000000001,RUSSIA,World
579,38326395382,31.10.2019,0.7020000000000001,U.S.A.,US
580,206670716,28.02.2010,0.317,UNITED KINGDOM,UK
581,206670722,30.11.2019,0.2072,U.S.A.,US
582,206670770,28.02.2010,0.24100000000000002,KOREA (REP.),Emerging Asia (ex-China)
583,206670727,28.02.2010,0.282,UNITED KINGDOM,UK
584,369592842106,31.01.2010,0.505,U.S.A.,US
585,108193333943,31.05.2019,0.2642,FRANCE,Eurozone
586,1521081543045,31.08.2010,0.28600000000000003,SAUDI ARABIA,EMEA
587,1461078666,31.08.2010,0.318,UNITED KINGDOM,UK
588,105401395916,31.08.2010,0.289,U.S.A.,US
589,103848517578,31.08.2010,0.4,U.S.A.,US
590,182009288255,31.08.2010,0.322,FRANCE,Eurozone
591,206670694,28.02.2011,0.46,U.S.A.,US
592,755274358166,31.05.2019,0.3523,GERMANY,Eurozone
593,206670693,28.02.2011,0.071,PHILIPPINES,Emerging Asia (ex-China)
594,269286596864,30.04.2011,0.89,U.S.A.,US
595,218467153,31.05.2019,0.1848,FRANCE,Eurozone
596,63446153971,30.06.2011,0.223,INDIA,Emerging Asia (ex-China)
597,638750702637,31.03.2011,0.9440000000000001,RUSSIA,World
598,409790534092,31.05.2019,0.1907,FRANCE,Eurozone
599,269287883541,31.03.2011,0.99,JAPAN,Japan
600,1320217138160,31.03.2011,0.9470000000000001,U.S.A.,US
601,737766433094,31.05.2019,0.5628,SWITZERLAND,Switzerland
602,206670742,30.06.2011,0.858,U.S.A.,US
603,108207596093,30.06.2019,0.1502,U.S.A.,US
604,186494805556422,30.06.2010,0.091,FRANCE,Eurozone
605,206670716,31.01.2010,0.32,UNITED KINGDOM,UK
606,1461078666,31.07.2010,0.312,UNITED KINGDOM,UK
607,105401395916,31.07.2010,0.299,U.S.A.,US
608,206670694,31.01.2010,0.36,U.S.A.,US
609,409790534092,31.12.2019,0.4247,JAPAN,Japan
610,275505523,28.02.2010,0.282,UNITED KINGDOM,UK
611,206670723,31.01.2010,0.389,U.S.A.,US
612,55902523917,31.01.2010,0.165,CHINA,China
613,1521081543045,31.03.2010,0.299,SAUDI ARABIA,EMEA
614,369592842106,28.02.2010,0.51,U.S.A.,US
615,206670723,28.02.2010,0.424,U.S.A.,US
616,55902523917,28.02.2010,0.16899999999999998,CHINA,China
617,1461078666,31.03.2010,0.298,UNITED KINGDOM,UK
618,218465821,30.06.2019,0.1454,FRANCE,Eurozone
619,188803777670426,30.06.2011,0.07400000000000001,MALAYSIA,Emerging Asia (ex-China)
620,757832579735,30.06.2019,0.414,GERMANY,Eurozone
621,269286596864,30.06.2011,0.894,U.S.A.,US
622,269297001426,30.06.2011,0.894,U.S.A.,US
623,275505523,30.06.2011,0.255,UNITED KINGDOM,UK
624,187744333580016,30.06.2011,0.306,FRANCE,Eurozone
625,1461078666,31.12.2010,0.312,UNITED KINGDOM,UK
626,656760542396,30.11.2010,0.39799999999999996,U.S.A.,US
627,269287883541,31.10.2010,1.0,JAPAN,Japan
628,638750702637,31.10.2010,0.96,RUSSIA,World
629,1320217138160,31.10.2010,0.9620000000000001,U.S.A.,US
630,105401395916,31.12.2010,0.322,U.S.A.,US
631,1477794168859,31.03.2010,0.165,CHINA,China
632,92221420384,31.07.2010,0.402,U.S.A.,US
633,63446153971,31.07.2010,0.201,U.S.A.,US
634,438677176,31.07.2010,0.47700000000000004,SWITZERLAND,Switzerland
635,206670742,31.07.2010,0.861,U.S.A.,US
636,55902523917,31.08.2010,0.17300000000000001,CHINA,China
637,269287883541,31.07.2010,1.0,JAPAN,Japan
638,186711785308213,29.02.2020,0.5527,U.S.A.,US
639,880886802006,29.02.2020,0.3605,U.S.A.,US
640,1521081543045,31.05.2010,0.271,SAUDI ARABIA,EMEA
641,1461078666,31.05.2010,0.29600000000000004,UNITED KINGDOM,UK
642,105401395916,31.05.2010,0.34,U.S.A.,US
643,103848517578,31.05.2010,0.397,U.S.A.,US
644,206670693,31.05.2010,0.085,RUSSIA,World
645,206670716,31.05.2010,0.327,UNITED KINGDOM,UK
646,1134069654772,29.02.2020,0.5521,U.S.A.,US
647,105401395916,31.03.2010,0.35100000000000003,U.S.A.,US
648,1489765858,28.02.2010,0.677,AUSTRALIA,Australia
649,103848517578,31.03.2010,0.382,U.S.A.,US
650,182009288255,31.03.2010,0.33,FRANCE,Eurozone
651,272675524722,31.03.2010,0.46,U.S.A.,US
652,206670727,30.04.2010,0.309,UNITED KINGDOM,UK
653,437983596250,31.03.2010,0.925,SWITZERLAND,Switzerland
654,638750702637,30.04.2010,0.9570000000000001,RUSSIA,World
655,1521081543045,30.04.2010,0.306,SAUDI ARABIA,EMEA
656,577020561372,31.03.2010,0.512,U.S.A.,US
657,269289662016,31.03.2010,0.35700000000000004,UNITED KINGDOM,UK
658,182009288255,30.04.2010,0.327,FRANCE,Eurozone
659,272675524722,30.04.2010,0.462,U.S.A.,US
660,1134069654772,31.05.2010,0.461,U.S.A.,US
661,52079200642,31.10.2010,0.48100000000000004,U.S.A.,US
662,103848517578,31.12.2010,0.371,U.S.A.,US
663,206670723,31.10.2010,0.426,U.S.A.,US
664,369592842106,31.10.2010,0.5,U.S.A.,US
665,55902523917,31.10.2010,0.171,CHINA,China
666,269286596864,31.10.2010,0.898,U.S.A.,US
667,269297001426,31.10.2010,0.898,U.S.A.,US
668,1134069654772,30.11.2010,0.452,U.S.A.,US
669,272675524722,31.12.2010,0.46299999999999997,U.S.A.,US
670,269289662016,31.07.2010,0.368,UNITED KINGDOM,UK
671,186494805556422,31.07.2010,0.172,FRANCE,Eurozone
672,206670689,30.06.2019,0.2538,FRANCE,Eurozone
673,206670690,30.06.2019,0.2051,FRANCE,Eurozone
674,638750702637,31.07.2010,0.96,RUSSIA,World
675,208033650897500,29.02.2020,0.5686,U.S.A.,US
676,206670770,31.05.2010,0.225,CHINA,China
677,206670742,29.02.2020,0.9048,U.S.A.,US
678,272675524722,29.02.2020,0.5037,U.S.A.,US
679,206670723,29.02.2020,0.6107,U.S.A.,US
680,63446153971,29.02.2020,0.6321,U.S.A.,US
681,207934051132,29.02.2020,0.7784,U.S.A.,US
682,437983596250,30.04.2010,0.887,SWITZERLAND,Switzerland
683,413976258580,30.04.2010,0.518,U.S.A.,US
684,613346505712,30.04.2010,0.68,AUSTRALIA,Australia
685,656760542396,31.05.2010,0.384,U.S.A.,US
686,38326395382,30.11.2019,0.7133,U.S.A.,US
687,27160283895,30.11.2019,0.2371,ITALY,Eurozone
688,438677131,30.04.2010,0.505,U.S.A.,US
689,577020561372,30.04.2010,0.521,U.S.A.,US
690,186761292782742,30.11.2019,0.2938,U.S.A.,US
691,195788173009015,30.11.2019,0.1788,U.S.A.,US
692,206670715,28.02.2010,0.17600000000000002,BRAZIL,Latin America
693,185750564133580,30.11.2019,0.8585,U.S.A.,US
694,269286596864,30.06.2010,0.898,U.S.A.,US
695,269297001426,30.06.2010,0.9,U.S.A.,US
696,275505523,30.06.2010,0.28600000000000003,UNITED KINGDOM,UK
697,92221420384,30.06.2019,0.6036,U.S.A.,US
698,195257191859232,30.06.2019,1.0013,JAPAN,Japan
699,275505523,30.06.2019,0.2536,UNITED KINGDOM,UK
700,1521081543045,30.06.2010,0.28,SAUDI ARABIA,EMEA
701,1461078666,30.06.2010,0.298,UNITED KINGDOM,UK
702,105401395916,30.06.2010,0.319,U.S.A.,US
703,189669356346606,30.06.2019,0.2422,CHINA,China
704,117163705630,31.05.2010,0.44799999999999995,U.S.A.,US
705,206670770,30.06.2019,0.4075,CHINA,China
706,737766433094,31.08.2019,0.5253,SWITZERLAND,Switzerland
707,40232932742,31.10.2019,0.752,SWITZERLAND,Switzerland
708,206670770,31.01.2010,0.24100000000000002,KOREA (REP.),Emerging Asia (ex-China)
709,206670727,31.01.2010,0.278,UNITED KINGDOM,UK
710,206670715,31.01.2010,0.168,BRAZIL,Latin America
711,1134069654772,30.04.2010,0.461,U.S.A.,US
712,656760542396,30.04.2010,0.426,U.S.A.,US
713,126094514515,31.10.2019,0.8278,SWITZERLAND,Switzerland
714,36740368922,31.10.2019,0.7554,SWITZERLAND,Switzerland
715,1134069654772,31.01.2010,0.441,U.S.A.,US
716,189669396589741,31.12.2019,0.1647,KOREA (REP.),Emerging Asia (ex-China)
717,206670719,31.12.2019,0.987,SWITZERLAND,Switzerland
718,206670694,30.06.2010,0.43799999999999994,U.S.A.,US
719,656760542396,31.01.2020,0.4672,U.S.A.,US
720,1320217138160,31.07.2010,0.978,U.S.A.,US
721,1489765858,30.06.2010,0.642,AUSTRALIA,Australia
722,324918516,30.11.2019,0.1735,ITALY,Eurozone
723,189669225079108,30.11.2019,0.16399999999999998,U.S.A.,US
724,216437580763800,30.11.2019,0.1922,GERMANY,Eurozone
725,638750702637,31.03.2010,0.941,RUSSIA,World
726,195667467951412,30.11.2019,0.1696,GERMANY,Eurozone
727,217460154273800,30.11.2019,0.311,CHINA,China
728,192291882972375,30.11.2019,0.1085,BRAZIL,Latin America
729,197500691926156,30.11.2019,0.1302,CHINA,China
730,27160283895,29.02.2020,0.2613,ITALY,Eurozone
731,92221420384,31.05.2010,0.397,U.S.A.,US
732,28283084613,30.06.2019,0.616,CHINA,China
733,206670715,30.06.2019,0.3323,CHINA,China
734,63446153971,31.05.2010,0.217,INDIA,Emerging Asia (ex-China)
735,206670742,31.05.2010,0.856,U.S.A.,US
736,206670764,30.06.2019,0.7191,RUSSIA,World
737,638750702637,30.06.2019,0.98,RUSSIA,World
738,438677131,30.06.2019,0.6382,U.S.A.,US
739,269289662016,30.04.2010,0.36200000000000004,UNITED KINGDOM,UK
740,186711785308213,30.06.2010,0.39799999999999996,U.S.A.,US
741,192290937586348,30.06.2019,0.6088,U.S.A.,US
742,206670694,30.04.2010,0.447,U.S.A.,US
743,192291882972375,30.06.2019,0.1077,BRAZIL,Latin America
744,1461078666,31.12.2019,0.2262,UNITED KINGDOM,UK
745,529955327185,31.01.2010,0.171,TAIWAN,Emerging Asia (ex-China)
746,656760542396,31.01.2010,0.406,U.S.A.,US
747,206670770,31.12.2019,0.4264,CHINA,China
748,206670693,31.01.2010,0.10800000000000001,RUSSIA,World
749,206670715,31.12.2019,0.3991,CHINA,China
750,269286596864,31.07.2010,0.898,U.S.A.,US
751,38326395382,31.07.2010,0.8740000000000001,U.S.A.,US
752,28283084613,31.12.2019,0.6163,CHINA,China
753,1477794168859,30.06.2010,0.18100000000000002,CHINA,China
754,206670764,30.06.2010,0.603,RUSSIA,World
755,82962213758,30.06.2010,0.188,CHINA,China
756,269286596864,31.01.2010,0.909,U.S.A.,US
757,269297001426,31.01.2010,0.91,U.S.A.,US
758,269287883541,30.06.2010,0.983,JAPAN,Japan
759,38326395382,29.02.2020,0.6325,U.S.A.,US
760,206670770,30.04.2010,0.23,KOREA (REP.),Emerging Asia (ex-China)
761,28283084613,30.04.2010,0.516,CHINA,China
762,206670715,30.04.2010,0.17600000000000002,CHINA,China
763,206670764,30.04.2010,0.62,RUSSIA,World
764,206670722,29.02.2020,0.2228,U.S.A.,US
765,28283084613,31.05.2010,0.504,CHINA,China
766,186761292782742,29.02.2020,0.2643,U.S.A.,US
767,195788173009015,29.02.2020,0.1767,U.S.A.,US
768,269289662016,31.05.2010,0.371,UNITED KINGDOM,UK
769,186494805556422,31.05.2010,0.22,FRANCE,Eurozone
770,324918516,29.02.2020,0.2045,ITALY,Eurozone
771,189669225079108,29.02.2020,0.1685,U.S.A.,US
772,206670694,31.03.2010,0.42200000000000004,U.S.A.,US
773,185750564133580,29.02.2020,0.8525,U.S.A.,US
774,369592842106,31.05.2011,0.511,U.S.A.,US
775,82962213758,31.07.2011,0.20800000000000002,CHINA,China
776,275505523,31.10.2010,0.278,UNITED KINGDOM,UK
777,28283084613,31.12.2010,0.494,CHINA,China
778,269289662016,31.12.2010,0.37200000000000005,UNITED KINGDOM,UK
779,269287883541,30.04.2011,1.0,JAPAN,Japan
780,206670694,31.12.2010,0.447,U.S.A.,US
781,1477794168859,31.12.2010,0.162,CHINA,China
782,638750702637,30.04.2011,0.935,RUSSIA,World
783,206670723,30.04.2011,0.424,U.S.A.,US
784,369592842106,30.04.2011,0.499,U.S.A.,US
785,55902523917,30.04.2011,0.16,CHINA,China
786,206670770,31.07.2010,0.222,CHINA,China
787,206670727,31.07.2010,0.363,UNITED KINGDOM,UK
788,206670715,31.07.2010,0.18600000000000003,CHINA,China
789,880886802006,28.02.2011,0.321,U.S.A.,US
790,187744333580016,28.02.2011,0.185,FRANCE,Eurozone
791,206670727,31.01.2011,0.34299999999999997,UNITED KINGDOM,UK
792,656760542396,28.02.2011,0.41700000000000004,U.S.A.,US
793,1134069654772,28.02.2011,0.45799999999999996,U.S.A.,US
794,186759829869822,31.03.2011,0.39299999999999996,U.S.A.,US
795,186759829869822,28.02.2011,0.405,U.S.A.,US
796,117163705630,28.02.2011,0.43200000000000005,U.S.A.,US
797,656760542396,31.05.2011,0.38,U.S.A.,US
798,187875659113037,31.05.2011,0.366,U.S.A.,US
799,207934051132,31.03.2011,0.6729999999999999,U.S.A.,US
800,206670727,31.07.2019,0.2618,UNITED KINGDOM,UK
801,28283084613,31.03.2011,0.483,CHINA,China
802,206670693,30.06.2011,0.068,RUSSIA,World
803,206670716,30.06.2011,0.312,UNITED KINGDOM,UK
804,206670770,30.06.2011,0.259,CHINA,China
805,206670727,30.06.2011,0.315,UNITED KINGDOM,UK
806,206670715,30.06.2011,0.214,CHINA,China
807,55902523917,30.06.2011,0.162,CHINA,China
808,1461078666,31.07.2019,0.228,SWITZERLAND,Switzerland
809,206670719,31.07.2019,0.9787,SWITZERLAND,Switzerland
810,189669396589741,31.07.2019,0.1594,CHINA,China
811,186711785308213,31.10.2019,0.5698,U.S.A.,US
812,206670742,31.10.2019,0.8759,U.S.A.,US
813,188703129863464,31.08.2011,1.0,RUSSIA,World
814,369592842106,30.06.2011,0.509,U.S.A.,US
815,92221420384,31.08.2011,0.381,U.S.A.,US
816,613346505712,30.06.2011,0.649,AUSTRALIA,Australia
817,413976258580,31.01.2011,0.508,U.S.A.,US
818,613346505712,31.01.2011,0.637,AUSTRALIA,Australia
819,186494805556422,31.03.2011,0.226,FRANCE,Eurozone
820,55902523917,28.02.2011,0.16399999999999998,CHINA,China
821,1320217138160,28.02.2011,0.9740000000000001,U.S.A.,US
822,187744333580016,31.03.2011,0.226,FRANCE,Eurozone
823,438677131,31.01.2011,0.439,U.S.A.,US
824,577020561372,31.01.2011,0.513,U.S.A.,US
825,206670764,28.02.2011,0.664,RUSSIA,World
826,108384455273,30.04.2012,0.9009999999999999,U.S.A.,US
827,188703102004066,31.08.2012,0.9990000000000001,BRAZIL,Latin America
828,438677176,31.08.2012,0.518,SWITZERLAND,Switzerland
829,168720101925,30.04.2012,0.25,GERMANY,Eurozone
830,269297001426,31.08.2012,0.907,U.S.A.,US
831,52079200642,31.08.2012,0.535,U.S.A.,US
832,105401395916,31.08.2012,0.406,U.S.A.,US
833,755274358166,31.01.2020,0.3548,GERMANY,Eurozone
834,206670690,31.01.2020,0.1316,FRANCE,Eurozone
835,108392384369,30.11.2012,0.073,PHILIPPINES,Emerging Asia (ex-China)
836,188703129863464,31.08.2012,1.0,RUSSIA,World
837,52079200642,31.12.2012,0.5172,U.S.A.,US
838,438677131,31.08.2012,0.503,U.S.A.,US
839,275505523,31.12.2012,0.3337,UNITED KINGDOM,UK
840,92221420384,28.02.2011,0.342,U.S.A.,US
841,117163705630,31.03.2011,0.401,U.S.A.,US
842,92221420384,31.03.2011,0.34700000000000003,U.S.A.,US
843,269287883541,28.02.2011,1.0,JAPAN,Japan
844,219007141108021,31.12.2019,0.1713,U.S.A.,US
845,63446153971,31.03.2011,0.22899999999999998,INDIA,Emerging Asia (ex-China)
846,206670742,31.03.2011,0.838,U.S.A.,US
847,108202450315,31.01.2020,0.1381,U.S.A.,US
848,108207596093,31.01.2020,0.1514,U.S.A.,US
849,186614022288995,30.06.2011,0.535,CHINA,China
850,269287883541,31.08.2010,1.0,JAPAN,Japan
851,272675524722,30.06.2011,0.331,U.S.A.,US
852,638750702637,31.08.2010,0.93,RUSSIA,World
853,1320217138160,31.08.2010,0.981,U.S.A.,US
854,437983596250,30.06.2011,0.915,SWITZERLAND,Switzerland
855,413976258580,30.06.2011,0.509,U.S.A.,US
856,206670716,31.08.2010,0.33,UNITED KINGDOM,UK
857,1489765858,31.08.2011,0.639,AUSTRALIA,Australia
858,1489765858,31.12.2010,0.648,AUSTRALIA,Australia
859,1134069654772,31.10.2019,0.5498,U.S.A.,US
860,186711785308213,31.08.2010,0.389,U.S.A.,US
861,208033650897500,31.10.2019,0.6247,U.S.A.,US
862,206670693,31.08.2010,0.11,BRAZIL,Latin America
863,880886802006,31.10.2019,0.3422,U.S.A.,US
864,638750702637,30.11.2010,0.963,RUSSIA,World
865,63446153971,31.10.2019,0.6402,U.S.A.,US
866,1320217138160,30.11.2010,0.9570000000000001,U.S.A.,US
867,272675524722,31.10.2019,0.529,U.S.A.,US
868,52079200642,30.11.2010,0.491,U.S.A.,US
869,186759829869822,31.10.2019,0.5682,U.S.A.,US
870,369592842106,31.12.2010,0.506,U.S.A.,US
871,108392384369,28.02.2011,0.071,PHILIPPINES,Emerging Asia (ex-China)
872,28283084613,31.05.2011,0.474,CHINA,China
873,108202450315,30.09.2019,0.1417,U.S.A.,US
874,880886802006,31.01.2011,0.33799999999999997,U.S.A.,US
875,269289662016,31.05.2011,0.36200000000000004,UNITED KINGDOM,UK
876,186494805556422,31.08.2012,0.198,FRANCE,Eurozone
877,206670694,30.09.2012,0.6509999999999999,U.S.A.,US
878,182009288255,30.09.2012,0.3163,FRANCE,Eurozone
879,656760542396,30.09.2012,0.505,U.S.A.,US
880,269289662016,31.10.2011,0.39399999999999996,UNITED KINGDOM,UK
881,186494805556422,31.10.2011,0.18899999999999997,FRANCE,Eurozone
882,188703112484212,31.12.2012,0.5889,BRAZIL,Latin America
883,269289662016,31.12.2012,0.3851,UNITED KINGDOM,UK
884,206670694,31.10.2011,0.475,U.S.A.,US
885,1461078666,31.12.2012,0.2336,UNITED KINGDOM,UK
886,1489765858,31.10.2011,0.6559999999999999,AUSTRALIA,Australia
887,1477794168859,31.10.2011,0.16,CHINA,China
888,206670764,31.10.2011,0.6579999999999999,RUSSIA,World
889,206670715,31.08.2010,0.179,CHINA,China
890,186494805556422,30.06.2011,0.306,FRANCE,Eurozone
891,206670723,30.09.2010,0.43200000000000005,U.S.A.,US
892,1134069654772,31.01.2011,0.466,U.S.A.,US
893,159639695489,31.01.2011,0.28800000000000003,U.S.A.,US
894,206670707,31.01.2011,0.89,U.S.A.,US
895,92221420384,31.01.2011,0.366,U.S.A.,US
896,63446153971,31.01.2011,0.20800000000000002,U.S.A.,US
897,206670723,30.11.2010,0.426,U.S.A.,US
898,206670723,31.10.2019,0.6026,U.S.A.,US
899,369592842106,30.11.2010,0.51,U.S.A.,US
900,55902523917,30.11.2010,0.17300000000000001,CHINA,China
901,108392384369,30.11.2010,0.087,RUSSIA,World
902,206670694,31.10.2019,0.534,U.S.A.,US
