Hteam,Ateam,Month,Odd-1,Odd-N,Odd-2,Target
Watford,Aston Villa,4,1.6,3.9,5.0,2.0
Watford,Aston Villa,4,1.7,3.5,5.5,2.0
Watford,Aston Villa,4,1.7,3.8,5.5,2.0
Watford,Aston Villa,4,1.75,3.95,5.75,2.0
Watford,Aston Villa,4,1.7,3.74,5.16,2.0
West Brom,West Ham,4,4.0,3.4,2.1,0.0
West Brom,West Ham,4,3.8,3.5,2.0,0.0
West Brom,West Ham,4,3.1,3.3,2.2,0.0
West Brom,West Ham,4,3.7,3.2,2.1,0.0
West Brom,West Ham,4,3.8,3.5,2.05,0.0
West Brom,West Ham,4,4.1,3.56,2.2,0.0
West Brom,West Ham,4,3.82,3.38,2.04,0.0
Man United,Leicester,1,2.1,3.4,3.9,1.0
Man United,Leicester,1,2.1,3.4,3.6,1.0
Man United,Leicester,1,1.9,3.45,3.8,1.0
Man United,Leicester,1,2.15,3.1,3.6,1.0
Man United,Leicester,1,2.1,3.3,4.1,1.0
Man United,Leicester,1,2.15,3.46,4.1,1.0
Man United,Leicester,1,2.05,3.34,3.8,1.0
Southampton,Man City,1,2.8,3.4,2.7,2.0
Southampton,Man City,1,2.7,3.4,2.6,2.0
Southampton,Man City,1,2.65,3.3,2.5,2.0
Southampton,Man City,1,2.75,3.1,2.7,2.0
Southampton,Man City,1,2.7,3.5,2.7,2.0
Southampton,Man City,1,2.8,3.5,2.75,2.0
Southampton,Man City,1,2.68,3.34,2.65,2.0
Swansea,Liverpool,1,3.1,3.5,2.4,2.0
Swansea,Liverpool,1,3.1,3.4,2.3,2.0
Swansea,Liverpool,1,3.1,3.3,2.2,2.0
Swansea,Liverpool,1,3.1,3.1,2.4,2.0
Swansea,Liverpool,1,3.13,3.5,2.38,2.0
Swansea,Liverpool,1,3.15,3.56,2.5,2.0
Swansea,Liverpool,1,3.05,3.39,2.34,2.0
Chelsea,Tottenham,2,2.75,3.6,2.63,1.0
Chelsea,Tottenham,2,2.65,3.5,2.6,1.0
Chelsea,Tottenham,2,2.6,3.2,2.6,1.0
Chelsea,Tottenham,2,2.75,3.1,2.7,1.0
Chelsea,Tottenham,2,2.75,3.6,2.63,1.0
Chelsea,Tottenham,2,2.75,3.6,2.7,1.0
Chelsea,Tottenham,2,2.68,3.43,2.59,1.0
Aston Villa,Newcastle,7,5.75,4.2,1.65,1.0
Aston Villa,Newcastle,7,5.25,3.9,1.6,1.0
Aston Villa,Newcastle,7,5.0,3.9,1.6,1.0
Aston Villa,Newcastle,7,6.0,3.6,1.62,1.0
Aston Villa,Newcastle,7,5.75,4.0,1.65,1.0
Aston Villa,Newcastle,7,5.45,3.98,1.63,1.0
Bournemouth,West Brom,7,1.95,3.6,4.2,1.0
Bournemouth,West Brom,7,1.9,3.4,4.0,1.0
Bournemouth,West Brom,7,1.9,3.15,4.2,1.0
Bournemouth,West Brom,7,1.91,3.2,4.33,1.0
Bournemouth,West Brom,7,1.93,3.6,4.4,1.0
Bournemouth,West Brom,7,1.96,3.61,4.45,1.0
Bournemouth,West Brom,7,1.92,3.47,4.19,1.0
Crystal Palace,Stoke,7,2.05,3.5,3.9,2.0
Crystal Palace,Stoke,7,2.05,3.2,3.7,2.0
Crystal Palace,Stoke,7,1.85,3.45,4.0,2.0
Crystal Palace,Stoke,7,2.1,3.25,3.6,2.0
Crystal Palace,Stoke,7,2.05,3.5,3.9,2.0
Crystal Palace,Stoke,7,2.11,3.6,4.0,2.0
Crystal Palace,Stoke,7,2.03,3.42,3.78,2.0
Leicester,Everton,7,1.91,4.0,4.0,2.0
Leicester,Everton,7,1.83,3.5,4.25,2.0
Leicester,Everton,7,1.9,3.45,3.8,2.0
Leicester,Everton,7,1.91,3.2,4.33,2.0
Leicester,Everton,7,1.87,3.9,4.2,2.0
Leicester,Everton,7,1.93,4.0,4.33,2.0
Leicester,Everton,7,1.87,3.74,4.06,2.0
Norwich,Man United,7,4.5,3.6,1.91,0.0
Norwich,Man United,7,4.1,3.4,1.87,0.0
Norwich,Man United,7,3.7,3.5,1.9,0.0
Norwich,Man United,7,4.75,3.6,1.87,0.0
Norwich,Man United,7,4.75,3.68,1.92,0.0
Norwich,Man United,7,4.39,3.52,1.87,0.0
Sunderland,Chelsea,7,3.0,3.5,2.45,2.0
Sunderland,Chelsea,7,2.95,3.3,2.35,2.0
Sunderland,Chelsea,7,2.6,3.2,2.6,2.0
Sunderland,Chelsea,7,3.0,3.2,2.38,2.0
Sunderland,Chelsea,7,3.0,3.5,2.45,2.0
Sunderland,Chelsea,7,3.02,3.6,2.6,2.0
Sunderland,Chelsea,7,2.89,3.44,2.43,2.0
West Ham,Swansea,7,1.44,4.75,8.0,0.0
West Ham,Swansea,7,1.45,4.25,6.75,0.0
West Ham,Swansea,7,1.47,4.0,6.6,0.0
West Ham,Swansea,7,1.44,4.33,7.0,0.0
West Ham,Swansea,7,1.44,4.8,8.0,0.0
West Ham,Swansea,7,1.47,4.96,8.34,0.0
West Ham,Swansea,7,1.43,4.62,7.48,0.0
Liverpool,Watford,8,1.5,4.5,7.5,2.0
Liverpool,Watford,8,1.44,4.4,6.75,2.0
Liverpool,Watford,8,1.4,4.4,7.3,2.0
Liverpool,Watford,8,1.5,4.0,7.0,2.0
Liverpool,Watford,8,1.5,4.5,7.0,2.0
Liverpool,Watford,8,1.54,4.65,7.5,2.0
Liverpool,Watford,8,1.49,4.42,6.55,2.0
Man City,Arsenal,8,2.5,3.6,2.9,1.0
Man City,Arsenal,8,2.55,3.4,2.6,1.0
Man City,Arsenal,8,2.4,3.2,2.85,1.0
Man City,Arsenal,8,2.5,3.1,2.9,1.0
Man City,Arsenal,8,2.55,3.5,2.88,1.0
Man City,Arsenal,8,2.56,3.6,2.95,1.0
Man City,Arsenal,8,2.48,3.43,2.81,1.0
Tottenham,Southampton,8,2.05,3.6,3.9,0.0
Tottenham,Southampton,8,1.91,3.6,3.7,0.0
Tottenham,Southampton,8,1.9,3.45,3.8,0.0
Tottenham,Southampton,8,1.91,3.4,4.0,0.0
Tottenham,Southampton,8,2.0,3.7,3.9,0.0
Tottenham,Southampton,8,2.05,3.75,4.0,0.0
Tottenham,Southampton,8,1.98,3.58,3.78,0.0
West Ham,Man United,10,3.0,3.5,2.45,2.0
West Ham,Man United,10,2.85,3.5,2.4,2.0
West Ham,Man United,10,3.0,3.2,2.3,2.0
West Ham,Man United,10,3.0,3.25,2.4,2.0
West Ham,Man United,10,2.9,3.5,2.5,2.0
West Ham,Man United,10,3.1,3.56,2.55,2.0
West Ham,Man United,10,2.96,3.41,2.43,2.0
Liverpool,Chelsea,11,2.0,3.8,3.8,1.0
Liverpool,Chelsea,11,1.95,3.5,3.7,1.0
Liverpool,Chelsea,11,1.9,3.45,3.8,1.0
Liverpool,Chelsea,11,1.95,3.5,3.75,1.0
Liverpool,Chelsea,11,2.0,3.8,3.8,1.0
Liverpool,Chelsea,11,2.05,3.9,3.9,1.0
Liverpool,Chelsea,11,1.97,3.69,3.71,1.0
Norwich,Watford,11,1.83,3.75,4.75,2.0
Norwich,Watford,11,1.75,3.75,4.33,2.0
Norwich,Watford,11,1.8,3.6,4.0,2.0
Norwich,Watford,11,1.8,3.3,5.0,2.0
Norwich,Watford,11,1.83,3.75,4.75,2.0
Norwich,Watford,11,1.87,3.81,5.0,2.0
Norwich,Watford,11,1.82,3.66,4.43,2.0
Sunderland,Everton,11,1.75,4.0,5.0,2.0
Sunderland,Everton,11,1.72,3.5,5.0,2.0
Sunderland,Everton,11,1.55,4.0,5.4,2.0
Sunderland,Everton,11,1.73,3.5,5.0,2.0
Sunderland,Everton,11,1.75,4.0,4.8,2.0
Sunderland,Everton,11,1.8,4.01,5.4,2.0
Sunderland,Everton,11,1.73,3.83,4.82,2.0
Chelsea,Leicester,5,2.3,3.75,3.1,1.0
Chelsea,Leicester,5,2.25,3.6,2.9,1.0
Chelsea,Leicester,5,2.1,3.3,3.3,1.0
Chelsea,Leicester,5,2.3,3.3,3.1,1.0
Chelsea,Leicester,5,2.3,3.75,3.1,1.0
Chelsea,Leicester,5,2.35,3.8,3.3,1.0
Chelsea,Leicester,5,2.28,3.58,3.02,1.0
Everton,Norwich,5,1.8,4.0,4.5,2.0
Everton,Norwich,5,1.75,3.8,4.33,2.0
Everton,Norwich,5,1.85,3.45,4.0,2.0
Everton,Norwich,5,1.75,3.75,4.5,2.0
Everton,Norwich,5,1.8,3.9,4.6,2.0
Everton,Norwich,5,1.85,4.33,4.6,2.0
Everton,Norwich,5,1.75,4.0,4.36,2.0
Newcastle,Tottenham,5,4.5,4.0,1.8,2.0
Newcastle,Tottenham,5,4.1,3.7,1.8,2.0
Newcastle,Tottenham,5,4.5,3.5,1.75,2.0
Newcastle,Tottenham,5,4.5,3.4,1.83,2.0
Newcastle,Tottenham,5,4.6,4.0,1.75,2.0
Newcastle,Tottenham,5,4.6,4.16,1.85,2.0
Newcastle,Tottenham,5,4.38,3.84,1.78,2.0
Southampton,Crystal Palace,5,1.36,5.5,9.0,2.0
Southampton,Crystal Palace,5,1.33,4.75,9.25,2.0
Southampton,Crystal Palace,5,1.4,4.4,7.3,2.0
Southampton,Crystal Palace,5,1.36,4.8,8.0,2.0
Southampton,Crystal Palace,5,1.33,5.5,10.0,2.0
Southampton,Crystal Palace,5,1.33,5.29,9.03,2.0
Stoke,West Ham,5,3.5,3.6,2.15,2.0
Stoke,West Ham,5,3.3,3.4,2.1,2.0
Stoke,West Ham,5,2.9,3.3,2.3,2.0
Stoke,West Ham,5,3.5,3.1,2.2,2.0
Stoke,West Ham,5,3.5,3.8,2.1,2.0
Stoke,West Ham,5,3.5,3.83,2.3,2.0
Stoke,West Ham,5,3.37,3.59,2.1,2.0
Watford,Sunderland,5,2.05,3.75,3.7,1.0
Watford,Sunderland,5,2.05,3.3,3.6,1.0
Watford,Sunderland,5,2.2,3.3,3.1,1.0
Watford,Sunderland,5,1.95,3.75,3.6,1.0
Watford,Sunderland,5,2.05,3.75,3.7,1.0
Watford,Sunderland,5,2.2,3.8,3.78,1.0
Watford,Sunderland,5,2.02,3.62,3.58,1.0
West Brom,Liverpool,5,2.4,3.6,3.0,1.0
West Brom,Liverpool,5,2.35,3.5,2.75,1.0
West Brom,Liverpool,5,2.5,3.4,2.6,1.0
West Brom,Liverpool,5,2.4,3.1,3.1,1.0
West Brom,Liverpool,5,2.38,3.6,3.0,1.0
West Brom,Liverpool,5,2.5,3.7,3.1,1.0
West Brom,Liverpool,5,2.38,3.49,2.91,1.0
Man United,Bournemouth,5,1.67,4.2,5.25,2.0
Man United,Bournemouth,5,1.67,4.0,5.0,2.0
Man United,Bournemouth,5,1.7,3.7,4.5,2.0
Man United,Bournemouth,5,1.67,4.0,4.75,2.0
Man United,Bournemouth,5,1.67,4.1,5.2,2.0
Man United,Bournemouth,5,1.72,4.33,5.61,2.0
Man United,Bournemouth,5,1.66,4.03,5.08,2.0
Arsenal,Crystal Palace,8,1.25,5.5,12.0,2.0
Arsenal,Crystal Palace,8,1.3,5.0,9.0,2.0
Arsenal,Crystal Palace,8,1.25,5.5,12.0,2.0
Leicester,Everton,8,3.2,3.4,2.4,1.0
Leicester,Everton,8,2.9,3.2,2.4,1.0
Leicester,Everton,8,2.9,3.3,2.3,1.0
Leicester,Everton,8,3.1,3.1,2.4,1.0
Leicester,Everton,8,3.2,3.4,2.4,1.0
Leicester,Everton,8,3.3,3.45,2.42,1.0
Leicester,Everton,8,3.06,3.32,2.36,1.0
Man United,Swansea,8,1.36,5.0,11.0,0.0
Man United,Swansea,8,1.4,4.75,9.0,0.0
Man United,Swansea,8,1.33,5.0,8.0,0.0
Man United,Swansea,8,1.36,4.5,9.0,0.0
Man United,Swansea,8,1.36,5.2,10.0,0.0
Man United,Swansea,8,1.34,4.96,9.32,0.0
QPR,Hull,8,2.5,3.3,3.1,0.0
QPR,Hull,8,2.5,3.1,2.85,0.0
QPR,Hull,8,2.3,3.3,2.9,0.0
QPR,Hull,8,2.6,3.0,2.9,0.0
QPR,Hull,8,2.55,3.2,3.12,0.0
QPR,Hull,8,2.6,3.4,3.2,0.0
QPR,Hull,8,2.47,3.18,3.02,0.0
Stoke,Aston Villa,8,1.95,3.5,4.5,0.0
Stoke,Aston Villa,8,1.95,3.3,3.9,0.0
Stoke,Aston Villa,8,2.0,3.3,3.6,0.0
Stoke,Aston Villa,8,1.95,3.2,4.2,0.0
Stoke,Aston Villa,8,1.95,3.3,4.75,0.0
Stoke,Aston Villa,8,2.0,3.5,4.8,0.0
Stoke,Aston Villa,8,1.92,3.38,4.27,0.0
West Brom,Sunderland,8,2.25,3.4,3.5,1.0
West Brom,Sunderland,8,2.3,3.25,3.1,1.0
West Brom,Sunderland,8,2.2,3.3,3.1,1.0
West Brom,Sunderland,8,2.3,3.1,3.3,1.0
West Brom,Sunderland,8,2.25,3.3,3.6,1.0
West Brom,Sunderland,8,2.3,3.5,3.7,1.0
West Brom,Sunderland,8,2.23,3.31,3.34,1.0
West Ham,Tottenham,8,3.8,3.6,2.05,0.0
West Ham,Tottenham,8,3.5,3.4,2.05,0.0
West Ham,Tottenham,8,3.1,3.3,2.2,0.0
West Ham,Tottenham,8,3.75,3.3,2.05,0.0
West Ham,Tottenham,8,4.0,3.5,2.05,0.0
West Ham,Tottenham,8,4.05,3.62,2.2,0.0
West Ham,Tottenham,8,3.74,3.43,2.03,0.0
Liverpool,Southampton,8,1.33,5.75,10.0,2.0
Liverpool,Southampton,8,1.36,4.5,8.75,2.0
Liverpool,Southampton,8,1.35,4.8,7.6,2.0
Liverpool,Southampton,8,1.36,4.5,9.0,2.0
Liverpool,Southampton,8,1.36,5.25,10.0,2.0
Liverpool,Southampton,8,1.34,5.16,9.0,2.0
Newcastle,Man City,8,4.75,3.8,1.67,0.0
Newcastle,Man City,8,4.9,3.7,1.65,0.0
Newcastle,Man City,8,5.0,3.75,1.67,0.0
Newcastle,Man City,8,5.5,4.1,1.67,0.0
Newcastle,Man City,8,5.24,4.0,1.64,0.0
Aston Villa,Newcastle,8,2.5,3.4,3.0,1.0
Aston Villa,Newcastle,8,2.6,3.25,2.9,1.0
Aston Villa,Newcastle,8,2.3,3.3,2.9,1.0
Aston Villa,Newcastle,8,2.45,3.25,2.9,1.0
Aston Villa,Newcastle,8,2.5,3.3,3.1,1.0
Aston Villa,Newcastle,8,2.65,3.45,3.11,1.0
Aston Villa,Newcastle,8,2.5,3.27,2.92,1.0
Crystal Palace,West Ham,8,2.5,3.3,3.1,0.0
Crystal Palace,West Ham,8,2.5,3.0,2.95,0.0
Crystal Palace,West Ham,8,2.3,3.3,2.9,0.0
Crystal Palace,West Ham,8,2.5,3.2,2.8,0.0
Crystal Palace,West Ham,8,2.5,3.2,3.2,0.0
Crystal Palace,West Ham,8,2.52,3.31,3.35,0.0
Crystal Palace,West Ham,8,2.44,3.18,3.07,0.0
Everton,Arsenal,8,2.8,3.4,2.7,1.0
Everton,Arsenal,8,2.75,3.25,2.7,1.0
Everton,Arsenal,8,2.75,3.3,2.4,1.0
Everton,Arsenal,8,2.7,3.1,2.7,1.0
Everton,Arsenal,8,2.7,3.4,2.8,1.0
Everton,Arsenal,8,2.82,3.5,2.78,1.0
Everton,Arsenal,8,2.71,3.3,2.65,1.0
Southampton,West Brom,8,1.85,3.7,4.75,1.0
Southampton,West Brom,8,1.87,3.75,4.2,1.0
Southampton,West Brom,8,1.95,3.35,3.7,1.0
Southampton,West Brom,8,1.91,3.2,4.5,1.0
Southampton,West Brom,8,1.87,3.7,4.5,1.0
Southampton,West Brom,8,1.95,3.8,4.8,1.0
Southampton,West Brom,8,1.86,3.52,4.43,1.0
Swansea,Burnley,8,1.65,4.0,6.0,2.0
Swansea,Burnley,8,1.7,3.6,5.75,2.0
Swansea,Burnley,8,1.7,3.6,4.7,2.0
Swansea,Burnley,8,1.67,3.4,6.0,2.0
Swansea,Burnley,8,1.65,4.0,6.0,2.0
Swansea,Burnley,8,1.7,4.11,6.25,2.0
Swansea,Burnley,8,1.64,3.83,5.65,2.0
Hull,Stoke,8,2.5,3.25,3.2,1.0
Hull,Stoke,8,2.55,3.2,2.95,1.0
Hull,Stoke,8,2.3,3.3,2.9,1.0
Hull,Stoke,8,2.5,3.2,2.8,1.0
Hull,Stoke,8,2.5,3.1,3.3,1.0
Hull,Stoke,8,2.6,3.3,3.31,1.0
Hull,Stoke,8,2.44,3.16,3.1,1.0
Sunderland,Man United,8,5.0,4.0,1.75,1.0
Sunderland,Man United,8,4.4,3.75,1.83,1.0
Sunderland,Man United,8,4.9,3.7,1.65,1.0
Sunderland,Man United,8,4.5,3.5,1.8,1.0
Sunderland,Man United,8,5.0,3.9,1.75,1.0
Sunderland,Man United,8,5.25,4.0,1.81,1.0
Sunderland,Man United,8,4.8,3.68,1.76,1.0
Tottenham,QPR,8,1.45,4.75,8.0,2.0
Tottenham,QPR,8,1.48,4.25,7.75,2.0
Tottenham,QPR,8,1.45,4.0,7.0,2.0
Tottenham,QPR,8,1.5,4.0,7.0,2.0
Tottenham,QPR,8,1.5,4.4,7.5,2.0
Tottenham,QPR,8,1.51,4.77,8.2,2.0
Tottenham,QPR,8,1.46,4.37,7.21,2.0
Man City,Liverpool,8,1.85,4.0,4.33,2.0
Man City,Liverpool,8,1.87,3.9,4.0,2.0
Man City,Liverpool,8,1.85,3.45,4.0,2.0
Man City,Liverpool,8,1.85,3.4,4.33,2.0
Man City,Liverpool,8,1.85,4.0,4.3,2.0
Man City,Liverpool,8,1.88,4.1,4.5,2.0
Man City,Liverpool,8,1.83,3.72,4.26,2.0
Burnley,Man United,8,6.0,4.2,1.62,1.0
Burnley,Man United,8,5.75,4.0,1.62,1.0
Burnley,Man United,8,5.6,3.9,1.55,1.0
Burnley,Man United,8,6.25,4.0,1.62,1.0
Burnley,Man United,8,5.97,3.89,1.6,1.0
Everton,Chelsea,8,3.75,3.3,2.2,0.0
Everton,Chelsea,8,3.5,3.3,2.2,0.0
Everton,Chelsea,8,3.6,3.3,2.0,0.0
Everton,Chelsea,8,3.7,3.4,2.15,0.0
Everton,Chelsea,8,3.84,3.5,2.22,0.0
Everton,Chelsea,8,3.56,3.31,2.15,0.0
Newcastle,Crystal Palace,8,1.75,3.75,5.25,1.0
Newcastle,Crystal Palace,8,1.75,3.5,4.75,1.0
Newcastle,Crystal Palace,8,1.75,3.5,4.5,1.0
Newcastle,Crystal Palace,8,1.75,3.2,5.5,1.0
Newcastle,Crystal Palace,8,1.75,3.6,5.75,1.0
Newcastle,Crystal Palace,8,1.77,3.8,5.8,1.0
Newcastle,Crystal Palace,8,1.72,3.6,5.22,1.0
QPR,Sunderland,8,2.4,3.25,3.3,2.0
QPR,Sunderland,8,2.45,3.2,2.85,2.0
QPR,Sunderland,8,2.5,3.3,2.65,2.0
QPR,Sunderland,8,2.5,2.9,3.1,2.0
QPR,Sunderland,8,2.45,3.12,3.4,2.0
QPR,Sunderland,8,2.51,3.3,3.4,2.0
QPR,Sunderland,8,2.41,3.17,3.13,2.0
Swansea,West Brom,8,1.85,3.6,4.75,2.0
Swansea,West Brom,8,1.85,3.4,4.2,2.0
Swansea,West Brom,8,1.8,3.5,4.2,2.0
Swansea,West Brom,8,1.91,3.1,4.5,2.0
Swansea,West Brom,8,1.91,3.6,4.5,2.0
Swansea,West Brom,8,1.91,3.7,4.9,2.0
Swansea,West Brom,8,1.85,3.51,4.47,2.0
West Ham,Southampton,8,2.8,3.4,2.7,0.0
West Ham,Southampton,8,2.6,3.2,2.7,0.0
West Ham,Southampton,8,2.5,3.3,2.65,0.0
West Ham,Southampton,8,2.8,3.3,2.75,0.0
West Ham,Southampton,8,2.9,3.5,2.76,0.0
West Ham,Southampton,8,2.73,3.26,2.65,0.0
Aston Villa,Hull,8,2.3,3.3,3.5,2.0
Aston Villa,Hull,8,2.35,3.1,3.1,2.0
Aston Villa,Hull,8,2.1,3.3,3.3,2.0
Aston Villa,Hull,8,2.38,2.88,3.4,2.0
Aston Villa,Hull,8,2.3,3.1,3.7,2.0
Aston Villa,Hull,8,2.38,3.3,3.75,2.0
Aston Villa,Hull,8,2.25,3.15,3.47,2.0
Leicester,Arsenal,8,4.75,3.75,1.83,1.0
Leicester,Arsenal,8,4.33,3.4,1.83,1.0
Leicester,Arsenal,8,4.5,3.5,1.75,1.0
Leicester,Arsenal,8,4.6,3.75,1.85,1.0
Leicester,Arsenal,8,4.75,3.9,1.89,1.0
Leicester,Arsenal,8,4.48,3.6,1.82,1.0
Tottenham,Liverpool,8,2.7,3.5,2.7,0.0
Tottenham,Liverpool,8,2.7,3.2,2.7,0.0
Tottenham,Liverpool,8,2.6,3.2,2.6,0.0
Tottenham,Liverpool,8,2.7,3.0,2.8,0.0
Tottenham,Liverpool,8,2.7,3.5,2.7,0.0
Tottenham,Liverpool,8,2.74,3.6,2.8,0.0
Tottenham,Liverpool,8,2.63,3.38,2.68,0.0
Arsenal,Man City,9,3.0,3.4,2.5,1.0
Arsenal,Man City,9,2.85,3.5,2.5,1.0
Arsenal,Man City,9,2.75,3.3,2.4,1.0
Arsenal,Man City,9,3.0,3.0,2.5,1.0
Arsenal,Man City,9,2.9,3.5,2.5,1.0
Arsenal,Man City,9,3.05,3.55,2.51,1.0
Arsenal,Man City,9,2.93,3.35,2.43,1.0
Chelsea,Swansea,9,1.3,5.0,9.5,2.0
Chelsea,Swansea,9,1.3,5.0,9.0,2.0
Chelsea,Swansea,9,1.3,5.0,11.0,2.0
Chelsea,Swansea,9,1.3,5.5,12.0,2.0
Chelsea,Swansea,9,1.3,5.41,10.78,2.0
Crystal Palace,Burnley,9,2.25,3.3,3.6,1.0
Crystal Palace,Burnley,9,2.25,3.2,3.2,1.0
Crystal Palace,Burnley,9,2.0,3.3,3.6,1.0
Crystal Palace,Burnley,9,2.25,3.1,3.4,1.0
Crystal Palace,Burnley,9,2.25,3.2,3.7,1.0
Crystal Palace,Burnley,9,2.3,3.35,3.8,1.0
Crystal Palace,Burnley,9,2.19,3.24,3.5,1.0
Liverpool,Aston Villa,9,1.3,5.5,11.0,0.0
Liverpool,Aston Villa,9,1.27,5.2,10.0,0.0
Liverpool,Aston Villa,9,1.3,5.0,11.0,0.0
Liverpool,Aston Villa,9,1.29,5.58,10.79,0.0
Southampton,Newcastle,9,1.8,3.75,5.0,2.0
Southampton,Newcastle,9,1.83,3.3,4.5,2.0
Southampton,Newcastle,9,1.9,3.45,3.8,2.0
Southampton,Newcastle,9,1.83,3.2,5.0,2.0
Southampton,Newcastle,9,1.83,3.6,5.0,2.0
Southampton,Newcastle,9,1.9,3.8,5.1,2.0
Southampton,Newcastle,9,1.78,3.6,4.78,2.0
Stoke,Leicester,9,2.1,3.4,4.0,0.0
Stoke,Leicester,9,2.15,3.4,3.25,0.0
Stoke,Leicester,9,2.0,3.3,3.6,0.0
Stoke,Leicester,9,2.15,3.1,3.6,0.0
Stoke,Leicester,9,2.15,3.25,4.0,0.0
Stoke,Leicester,9,2.16,3.4,4.07,0.0
Stoke,Leicester,9,2.09,3.24,3.8,0.0
Sunderland,Tottenham,9,3.6,3.5,2.15,1.0
Sunderland,Tottenham,9,3.4,3.2,2.15,1.0
Sunderland,Tottenham,9,3.6,3.3,2.0,1.0
Sunderland,Tottenham,9,3.4,3.3,2.15,1.0
Sunderland,Tottenham,9,3.75,3.4,2.15,1.0
Sunderland,Tottenham,9,3.84,3.55,2.2,1.0
Sunderland,Tottenham,9,3.59,3.37,2.11,1.0
West Brom,Everton,9,3.5,3.5,2.2,0.0
West Brom,Everton,9,3.3,3.2,2.2,0.0
West Brom,Everton,9,3.2,3.2,2.2,0.0
West Brom,Everton,9,3.4,3.2,2.2,0.0
West Brom,Everton,9,3.6,3.5,2.15,0.0
West Brom,Everton,9,3.74,3.5,2.21,0.0
West Brom,Everton,9,3.45,3.37,2.15,0.0
Man United,QPR,9,1.33,5.0,11.5,2.0
Man United,QPR,9,1.27,5.2,10.0,2.0
Man United,QPR,9,1.3,5.0,11.0,2.0
Man United,QPR,9,1.27,5.72,11.51,2.0
Hull,West Ham,9,2.15,3.4,3.75,1.0
Hull,West Ham,9,2.25,3.3,3.4,1.0
Hull,West Ham,9,2.3,3.3,2.9,1.0
Hull,West Ham,9,2.2,3.1,3.5,1.0
Hull,West Ham,9,2.15,3.3,3.9,1.0
Hull,West Ham,9,2.31,3.4,4.0,1.0
Hull,West Ham,9,2.13,3.28,3.63,1.0
Aston Villa,Arsenal,9,4.75,3.6,1.85,0.0
Aston Villa,Arsenal,9,4.2,3.4,1.85,0.0
Aston Villa,Arsenal,9,4.0,3.45,1.85,0.0
Aston Villa,Arsenal,9,4.5,3.4,1.83,0.0
Aston Villa,Arsenal,9,4.6,3.7,1.87,0.0
Aston Villa,Arsenal,9,5.0,3.8,1.88,0.0
Aston Villa,Arsenal,9,4.6,3.53,1.82,0.0
Burnley,Sunderland,9,2.5,3.3,3.1,1.0
Burnley,Sunderland,9,2.6,3.25,2.9,1.0
Burnley,Sunderland,9,2.6,3.1,2.7,1.0
Burnley,Sunderland,9,2.5,3.2,2.8,1.0
Burnley,Sunderland,9,2.55,3.2,3.12,1.0
Burnley,Sunderland,9,2.61,3.36,3.2,1.0
Burnley,Sunderland,9,2.5,3.2,2.96,1.0
Newcastle,Hull,9,2.2,3.3,3.75,1.0
Newcastle,Hull,9,2.25,3.25,3.5,1.0
Newcastle,Hull,9,2.15,3.3,3.2,1.0
Newcastle,Hull,9,2.2,3.2,3.4,1.0
Newcastle,Hull,9,2.2,3.3,3.75,1.0
Newcastle,Hull,9,2.27,3.4,3.86,1.0
Newcastle,Hull,9,2.14,3.29,3.59,1.0
QPR,Stoke,9,2.8,3.25,2.8,1.0
QPR,Stoke,9,2.8,3.1,2.8,1.0
QPR,Stoke,9,2.6,3.1,2.7,1.0
QPR,Stoke,9,2.7,3.0,2.8,1.0
QPR,Stoke,9,2.88,3.1,2.8,1.0
QPR,Stoke,9,2.88,3.25,2.88,1.0
QPR,Stoke,9,2.74,3.11,2.76,1.0
Swansea,Southampton,9,2.5,3.3,3.1,0.0
Swansea,Southampton,9,2.6,3.25,2.9,0.0
Swansea,Southampton,9,2.4,3.3,2.75,0.0
Swansea,Southampton,9,2.5,3.25,2.8,0.0
Swansea,Southampton,9,2.5,3.3,3.1,0.0
Swansea,Southampton,9,2.61,3.4,3.18,0.0
Swansea,Southampton,9,2.45,3.29,2.97,0.0
West Ham,Liverpool,9,4.5,3.8,1.85,2.0
West Ham,Liverpool,9,4.25,3.8,1.85,2.0
West Ham,Liverpool,9,4.3,3.6,1.75,2.0
West Ham,Liverpool,9,4.5,3.3,1.85,2.0
West Ham,Liverpool,9,4.4,3.9,1.85,2.0
West Ham,Liverpool,9,4.7,4.0,1.86,2.0
West Ham,Liverpool,9,4.38,3.78,1.8,2.0
Everton,Crystal Palace,9,1.4,5.0,9.0,0.0
Everton,Crystal Palace,9,1.42,4.1,8.25,0.0
Everton,Crystal Palace,9,1.45,4.0,7.0,0.0
Everton,Crystal Palace,9,1.4,4.5,8.0,0.0
Everton,Crystal Palace,9,1.4,5.0,9.5,0.0
Everton,Crystal Palace,9,1.45,5.2,9.52,0.0
Everton,Crystal Palace,9,1.39,4.68,8.48,0.0
Leicester,Man United,9,5.5,4.2,1.67,2.0
Leicester,Man United,9,4.75,3.8,1.67,2.0
Leicester,Man United,9,5.6,3.9,1.55,2.0
Leicester,Man United,9,5.5,3.5,1.67,2.0
Leicester,Man United,9,5.75,4.0,1.67,2.0
Leicester,Man United,9,5.39,3.98,1.64,2.0
Man City,Chelsea,9,2.38,3.5,3.1,1.0
Man City,Chelsea,9,2.4,3.4,3.0,1.0
Man City,Chelsea,9,2.4,3.3,2.75,1.0
Man City,Chelsea,9,2.4,3.1,3.1,1.0
